Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Order Month
7407,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,0.1125,2015-05-01
7408,CA-2017-152079,2017-01-20,2017-01-21,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,0.36250000000000004,2017-01-01
7410,CA-2014-121769,2014-04-08,2014-04-12,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,-0.5499999999999999,2014-04-01
7412,CA-2017-121125,2017-05-30,2017-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-PH-10001619,Technology,Phones,LG G3,156.792,1,0.2,17.6391,0.11249999999999999,2017-05-01
7413,CA-2017-121125,2017-05-30,2017-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,-0.0875,2017-05-01
7414,CA-2017-121125,2017-05-30,2017-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2,-0.3398,-0.024999999999999998,2017-05-01
7415,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,-0.014285714285714285,2016-03-01
7416,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,0.125,2016-03-01
7417,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,-0.2166666666666667,2016-03-01
7418,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,0.33749999999999997,2016-03-01
7419,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,-0.8,2016-03-01
7420,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,-0.25,2016-03-01
7421,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,-0.6666666666666666,2016-03-01
7422,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,-0.22499999999999998,2016-03-01
7423,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,-1.4333333333333333,2016-03-01
7424,CA-2017-135069,2017-04-10,2017-04-14,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492,0.1125,2017-04-01
7425,CA-2017-135069,2017-04-10,2017-04-14,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,0.17500000000000002,2017-04-01
7426,CA-2016-101693,2016-06-25,2016-06-27,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,-0.07142857142857144,2016-06-01
7427,CA-2016-101693,2016-06-25,2016-06-27,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,-0.7999999999999999,2016-06-01
7433,CA-2014-161249,2014-08-09,2014-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,-0.21249999999999997,2014-08-01
7434,CA-2014-161249,2014-08-09,2014-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,-0.7,2014-08-01
7435,CA-2015-148180,2015-07-26,2015-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,0.3375,2015-07-01
7436,CA-2015-148180,2015-07-26,2015-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,0.3625,2015-07-01
7438,CA-2014-165568,2014-02-15,2014-02-19,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,0.33749999999999997,2014-02-01
7440,US-2017-163657,2017-09-02,2017-09-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,0.35,2017-09-01
7441,US-2017-163657,2017-09-02,2017-09-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,-0.0125,2017-09-01
7443,CA-2014-109932,2014-12-09,2014-12-11,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,0.35,2014-12-01
7444,CA-2014-109932,2014-12-09,2014-12-11,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,0.0875,2014-12-01
7445,CA-2017-127474,2017-02-03,2017-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,1,0.2,1.8144,0.35,2017-02-01
7446,CA-2017-127474,2017-02-03,2017-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,0.3625,2017-02-01
7447,CA-2017-127474,2017-02-03,2017-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,-1.175,2017-02-01
7448,CA-2017-127474,2017-02-03,2017-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,0.35,2017-02-01
7449,CA-2017-115448,2017-11-11,2017-11-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,0.1625,2017-11-01
7450,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2,3.2214,0.32499999999999996,2017-09-01
7451,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,-0.24285714285714285,2017-09-01
7452,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,-1.7500000000000002,2017-09-01
7453,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,0.0625,2017-09-01
7454,CA-2017-134796,2017-06-25,2017-07-01,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,0.11250000000000002,2017-06-01
7455,CA-2016-137743,2016-07-30,2016-08-04,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.248,4,0.2,3.1212,0.3375,2016-07-01
7456,CA-2016-137743,2016-07-30,2016-08-04,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,0.05,2016-07-01
7461,US-2015-136987,2015-04-11,2015-04-14,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,0.3375,2015-04-01
7471,CA-2015-100734,2015-09-15,2015-09-20,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7,-2.8608,-0.7999999999999999,2015-09-01
7472,CA-2015-100734,2015-09-15,2015-09-20,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,-0.2,2015-09-01
7474,CA-2016-109652,2016-04-10,2016-04-15,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,0.2375,2016-04-01
7483,CA-2014-113964,2014-09-23,2014-09-30,Standard Class,JP-16135,Julie Prescott,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2,6.924,0.37500000000000006,2014-09-01
7484,CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,-0.24285714285714283,2014-12-01
7489,US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.164,4,0.3,-105.3164,-0.1,2015-12-01
7493,US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,10.272,3,0.2,3.21,0.3125,2017-09-01
7494,US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.853,-0.12857142857142856,2017-09-01
7495,US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,2,0.8,-4.2012,-2.6999999999999997,2017-09-01
7496,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,2,0.2,1.4456,0.32499999999999996,2017-07-01
7502,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,0.1125,2017-07-01
7504,US-2017-120147,2017-03-30,2017-03-30,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,0.2,18.5391,0.1125,2017-03-01
7506,US-2017-106579,2017-06-08,2017-06-13,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,60076,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728,-1.55,2017-06-01
7507,CA-2014-115889,2014-11-02,2014-11-06,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.384,2,0.2,5.2182,0.1125,2014-11-01
7509,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9.248,2,0.2,3.3524,0.3625,2017-07-01
7510,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892,-0.2,2017-07-01
7511,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.653,0.075,2017-07-01
7512,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845,0.375,2017-07-01
7513,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.9592,0.075,2017-07-01
7514,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132,0.1625,2017-07-01
7522,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,0.7,-7.46,-0.8333333333333334,2016-09-01
7523,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,0.7,-6.4944,-0.7333333333333333,2016-09-01
7524,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,-0.014285714285714287,2016-09-01
7525,CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,21.728,7,0.2,7.6048,0.35,2014-09-01
7526,CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704,0.1,2014-09-01
7530,US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,0.325,2017-09-01
7531,US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,0.3375,2017-09-01
7532,CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3,0.2,-13.3176,-0.05000000000000001,2016-06-01
7533,CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.136,4,0.2,54.3528,0.1125,2016-06-01
7534,US-2017-134642,2017-02-25,2017-03-01,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,-0.11250000000000002,2017-02-01
7535,US-2017-134642,2017-02-25,2017-03-01,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,0.025,2017-02-01
7537,CA-2017-103415,2017-12-03,2017-12-08,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716,-1.0499999999999998,2017-12-01
7539,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,114.288,1,0.2,12.8574,0.1125,2017-12-01
7540,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,8,0.7,-24.416,-0.6666666666666666,2017-12-01
7541,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7,-363.528,-1.5,2017-12-01
7542,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,0.09999999999999999,2017-12-01
7543,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0.2,0.0,0.0,2017-12-01
7544,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,57.36,6,0.2,-14.34,-0.25,2017-12-01
7545,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,906.68,5,0.2,68.001,0.07500000000000001,2017-12-01
7546,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,719.952,6,0.2,71.9952,0.09999999999999999,2014-10-01
7547,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,7,0.2,66.1451,0.08750000000000001,2014-10-01
7548,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,5,0.8,-19.168,-1.5999999999999999,2014-10-01
7549,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.898,1,0.8,-1.5715,-1.7499999999999998,2014-10-01
7550,CA-2016-136595,2016-09-05,2016-09-07,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,0.6,-11.6622,-0.55,2016-09-01
7553,CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96,3,0.2,4.536,0.3499999999999999,2014-11-01
7555,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783,-0.62,2014-05-01
7556,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,5,0.2,5.301,0.23750000000000002,2014-05-01
7562,CA-2016-105746,2016-12-30,2017-01-01,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0.0,0.0,2016-12-01
7563,US-2016-104815,2016-09-03,2016-09-07,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0.3,0.0,0.0,2016-09-01
7564,CA-2017-157672,2017-10-05,2017-10-07,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824,2,0.2,13.5626,0.2125,2017-10-01
7565,US-2016-166660,2016-01-30,2016-02-01,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,-0.13749999999999998,2016-01-01
7567,CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3,0.2,8.3958,0.175,2017-04-01
7568,CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.736,4,0.2,7.2576,0.35,2017-04-01
7578,CA-2014-134726,2014-11-02,2014-11-07,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,1,0.2,4.6193,0.0875,2014-11-01
7582,CA-2015-169656,2015-08-13,2015-08-16,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3,0.2,15.8571,0.037500000000000006,2015-08-01
7583,CA-2015-142734,2015-04-16,2015-04-21,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,2,0.1,2.8392,0.022222222222222223,2015-04-01
7590,CA-2015-139738,2015-09-25,2015-09-29,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2,12.8744,0.09999999999999999,2015-09-01
